step,episode,return,actor_loss,critic_loss,noise_std,eval_mean_return,eval_success_rate
45315,1017,-75.05934996075854,2.7294485569000244,7.15617561340332,0.17342500000000002,,
45330,1018,-156.5400148608401,3.9760658740997314,4.67197322845459,0.17335000000000003,,
45355,1019,-225.94669106983477,3.684743881225586,9.008550643920898,0.17322500000000002,,
45365,1020,-7.567920757643787,3.8916473388671875,6.937744140625,0.17317500000000002,,
45398,1021,-198.33930349633263,3.514885663986206,3.9175305366516113,0.17301000000000002,,
45428,1022,-73.00684054673924,3.0941321849823,3.6282315254211426,0.17286,,
45435,1023,17.52070617044927,4.743293762207031,4.931425094604492,0.17282500000000003,,
45443,1024,19.735790411586134,2.9533185958862305,5.70075798034668,0.17278500000000002,,
45456,1025,-56.809901679011844,3.9531967639923096,5.649848937988281,0.17272,,
45463,1026,18.390030939585806,3.829047679901123,5.222286701202393,0.17268500000000003,,
45495,1027,-98.47026878641742,4.5092597007751465,6.892266273498535,0.172525,,
45498,1028,16.90390877656269,4.141252040863037,4.633448123931885,0.17251000000000002,,
45960,1029,-89.47689084143481,5.089057922363281,6.909626483917236,0.17020000000000002,,
46000,1030,3.7328916907434673,4.273445129394531,4.042140007019043,0.17,-2258.8375277028085,0.4
46460,1030,-129.72275363962626,3.5231385231018066,5.478969573974609,0.16770000000000002,,
46960,1031,-101.73373491795685,3.3998875617980957,2.209611415863037,0.1652,,
47019,1032,18.169895155079015,4.48390007019043,4.63646936416626,0.16490500000000002,,
47085,1033,-45.452093731999625,5.1645426750183105,2.106268882751465,0.16457500000000003,,
47140,1034,26.73539095242595,5.0734758377075195,8.581710815429688,0.16430000000000003,,
47146,1035,18.291617704713047,5.7554426193237305,3.1102194786071777,0.16427000000000003,,
47239,1036,-21.49871392092202,5.646079063415527,5.522341251373291,0.16380500000000003,,
47739,1037,-2827.483365827853,4.410857677459717,8.15412712097168,0.16130500000000003,,
48000,1038,-492.1278626198933,7.961843967437744,9.60820198059082,0.16000000000000003,-6125.8450409021125,0.0
48213,1038,-821.1631917041806,6.2771430015563965,6.08418607711792,0.15893500000000002,,
48713,1039,-226.49042482327616,5.916015148162842,4.694591045379639,0.15643500000000002,,
49213,1040,-299.243493721679,6.029526710510254,3.3558411598205566,0.15393500000000002,,
49713,1041,-2029.0004974481678,5.7494378089904785,4.498561859130859,0.15143500000000001,,
50000,1042,-1724.7873302552616,5.599307060241699,7.733981132507324,0.15000000000000002,-4791.983212443079,0.0
50213,1042,-4077.164605296138,7.039456844329834,7.091996192932129,0.15000000000000002,,
50713,1043,-69.06687022780864,5.916417121887207,8.032215118408203,0.15000000000000002,,
51213,1044,-4.354292291793399,7.427669525146484,6.546631813049316,0.15000000000000002,,
51713,1045,-304.42995789511696,7.822381973266602,8.226323127746582,0.15000000000000002,,
52000,1046,-201.9104447980031,6.23579216003418,8.994107246398926,0.15000000000000002,-3234.684640479021,0.0
52213,1046,-203.74221919770645,6.864230155944824,4.892423629760742,0.15000000000000002,,
52515,1047,-655.9435033299035,6.404340744018555,4.982143402099609,0.15000000000000002,,
53015,1048,-58.55862260133654,6.139985084533691,8.429431915283203,0.15000000000000002,,
53515,1049,2.223843902217977,8.106696128845215,5.9563188552856445,0.15000000000000002,,
54000,1050,-9.463966928183517,8.248191833496094,3.226447343826294,0.15000000000000002,-3250.0980073941637,0.0
54015,1050,-9.875127963414421,6.696685791015625,5.114409446716309,0.15000000000000002,,
54515,1051,-21.65989279807799,9.192086219787598,3.0933141708374023,0.15000000000000002,,
54522,1052,15.242536445091167,8.433486938476562,4.643267631530762,0.15000000000000002,,
55022,1053,-446.0356660500852,7.148556709289551,5.2625813484191895,0.15000000000000002,,
55522,1054,-623.0691416243903,6.951560020446777,5.690857887268066,0.15000000000000002,,
56000,1055,-8.015349081876597,8.252947807312012,5.059085845947266,0.15000000000000002,-1805.3160318441583,0.0
56022,1055,-8.920940891001424,7.460657119750977,6.512693881988525,0.15000000000000002,,
56197,1056,21.355936852761374,7.305854797363281,4.884709358215332,0.15000000000000002,,
56697,1057,-2684.5635636210604,8.834776878356934,4.253557205200195,0.15000000000000002,,
57197,1058,-2806.1054388755865,8.903219223022461,6.03033971786499,0.15000000000000002,,
57697,1059,-1074.3469710543538,8.336743354797363,3.775960683822632,0.15000000000000002,,
58000,1060,-282.67281323080977,9.56567096710205,5.305581092834473,0.15000000000000002,-1620.4926350280218,0.0
58197,1060,-385.0090738924845,8.970416069030762,4.0412397384643555,0.15000000000000002,,
58697,1061,-3.8185777483865624,9.290112495422363,5.152792930603027,0.15000000000000002,,
59197,1062,-4.823315686928502,9.185638427734375,5.68967342376709,0.15000000000000002,,
59697,1063,-110.75035268199254,9.051095962524414,5.777022361755371,0.15000000000000002,,
60000,1064,-649.8213750184303,9.92862319946289,3.2852530479431152,0.15000000000000002,-1500.4976514978912,0.0
60197,1064,-649.8063272015833,8.301470756530762,5.377423286437988,0.15000000000000002,,
60697,1065,-2297.26908895206,8.857779502868652,2.4629874229431152,0.15000000000000002,,
61197,1066,-7.34091892376807,10.19760799407959,3.828373908996582,0.15000000000000002,,
61697,1067,-749.3554999764929,11.32070541381836,5.456235408782959,0.15000000000000002,,
62000,1068,-3.3049533293319207,9.784579277038574,4.444347381591797,0.15000000000000002,-1825.4986662321292,0.0
62197,1068,-556.6585166105624,10.028302192687988,3.9834752082824707,0.15000000000000002,,
62697,1069,-6.272552695597736,9.639293670654297,4.3794355392456055,0.15000000000000002,,
63197,1070,-2.9122031151806897,9.727710723876953,4.152667045593262,0.15000000000000002,,
63351,1071,-283.83804955096474,9.916339874267578,4.812009334564209,0.15000000000000002,,
63851,1072,-957.5448265036322,10.158267974853516,3.5408880710601807,0.15000000000000002,,
64000,1073,-102.18461331289419,9.643414497375488,2.6910219192504883,0.15000000000000002,-2070.4784254481906,0.0
64351,1073,-656.8579211654975,11.511116981506348,7.261377811431885,0.15000000000000002,,
64851,1074,-4.002977754148115,11.095120429992676,4.179267883300781,0.15000000000000002,,
65351,1075,-35.398130425900575,10.425236701965332,6.65818977355957,0.15000000000000002,,
65851,1076,-56.746334838807236,10.522563934326172,7.76676082611084,0.15000000000000002,,
66000,1077,-126.77969694620307,10.40571403503418,2.4473538398742676,0.15000000000000002,-2225.4782178161618,0.0
66351,1077,-129.978725906344,11.340181350708008,5.726323127746582,0.15000000000000002,,
66851,1078,-255.5857107261313,10.640174865722656,5.24392032623291,0.15000000000000002,,
67351,1079,-131.65905949942695,11.405725479125977,5.353048801422119,0.15000000000000002,,
67851,1080,-181.58053210099035,11.729032516479492,3.5584471225738525,0.15000000000000002,,
67890,1081,16.35169634503142,11.077980041503906,3.949282646179199,0.15000000000000002,,
68000,1082,0.09509267732837764,10.519620895385742,3.108949661254883,0.15000000000000002,-4175.428494881167,0.0
68390,1082,-32.49124705500655,11.244196891784668,3.219809055328369,0.15000000000000002,,
68890,1083,-801.5863796226755,11.940228462219238,4.543750762939453,0.15000000000000002,,
69390,1084,-49.22949887161612,10.450604438781738,3.3888258934020996,0.15000000000000002,,
69890,1085,-6.301487304329028,11.09776782989502,4.666876316070557,0.15000000000000002,,
70000,1086,0.5100178306360261,11.845521926879883,2.6491241455078125,0.15000000000000002,-4115.148698726491,0.0
70390,1086,-26.76093263399082,11.681438446044922,8.054841995239258,0.15000000000000002,,
70890,1087,-236.105651176518,11.874483108520508,2.373853921890259,0.15000000000000002,,
71390,1088,-4.8907272809592905,10.848535537719727,4.725698471069336,0.15000000000000002,,
71890,1089,-533.2105422800352,12.35307502746582,2.265063524246216,0.15000000000000002,,
71908,1090,15.525525311445302,12.282068252563477,4.2933502197265625,0.15000000000000002,,
72000,1091,-0.9522575729630692,11.878172874450684,4.85887336730957,0.15000000000000002,-3354.9921806264074,0.0
72408,1091,-31.915082020561215,12.130592346191406,3.326626777648926,0.15000000000000002,,
72908,1092,-5.988450812145324,11.714212417602539,4.493227005004883,0.15000000000000002,,
73408,1093,-282.1130489384163,12.683378219604492,3.4628491401672363,0.15000000000000002,,
73908,1094,-58.71265491058549,12.298206329345703,2.8648266792297363,0.15000000000000002,,
74000,1095,-1.4826923517186634,13.195211410522461,0.577710747718811,0.15000000000000002,-2904.952603159506,0.0
74408,1095,-8.77438182302155,11.93410587310791,4.425867080688477,0.15000000000000002,,
74908,1096,-201.86897028662958,12.987728118896484,6.7542924880981445,0.15000000000000002,,
75408,1097,-8.867836917824686,11.644227027893066,2.082742929458618,0.15000000000000002,,
75908,1098,-127.66321698382208,12.305607795715332,4.643532752990723,0.15000000000000002,,
76000,1099,-1.0119877968714848,12.46459674835205,5.95933723449707,0.15000000000000002,-2805.2885915104434,0.0
76408,1099,-6.75865497492864,11.492262840270996,3.6483659744262695,0.15000000000000002,,
76908,1100,-1307.2724442446709,13.142156600952148,6.162441730499268,0.15000000000000002,,
77408,1101,-151.88862303779527,12.735601425170898,2.9398224353790283,0.15000000000000002,,
77908,1102,-25.428414768125013,12.830692291259766,3.148313522338867,0.15000000000000002,,
78000,1103,-526.0002645090615,12.807428359985352,2.317232608795166,0.15000000000000002,-2455.096327633178,0.0
78408,1103,-1007.1998646454069,12.835749626159668,5.263360977172852,0.15000000000000002,,
78908,1104,-258.7330533745498,13.059209823608398,2.9385108947753906,0.15000000000000002,,
79408,1105,-123.67020143520303,12.257079124450684,0.9346439838409424,0.15000000000000002,,
79908,1106,-309.2968383464894,12.071565628051758,5.11467170715332,0.15000000000000002,,
80000,1107,-2.1261007452725,12.882787704467773,3.287463426589966,0.15000000000000002,-3725.014769119037,0.0
